Edge,Weight
"(135, 143)",2.711088909600631e-08
"(135, 154)",2.7457905287935653e-09
"(135, 156)",1.5127008314707213e-08
"(135, 159)",8.802195106909493e-06
"(135, 160)",6.0208155282452936e-05
"(135, 161)",0.11957017090171576
"(135, 162)",0.09656748291105031
"(135, 163)",0.0031016298063332214
"(135, 164)",2.9397093785519247e-05
"(135, 165)",2.057272872661997e-06
"(135, 166)",0.15738404693081975
"(135, 167)",0.0656165670696646
"(135, 168)",8.072299611114886e-06
"(135, 169)",0.00013247198792669225
"(135, 170)",0.016106296379584818
"(135, 171)",2.782045447247583e-05
"(135, 173)",5.974304244062978e-06
"(135, 174)",5.230873507571232e-06
"(136, 6)",1.9281419559646908e-07
"(136, 7)",9.587468618477147e-07
"(136, 12)",4.34258073056526e-06
"(136, 18)",5.328974863800795e-06
"(136, 20)",1.1296173599220084e-05
"(136, 48)",2.5504369792867496e-07
"(136, 56)",1.8001431065058846e-07
"(136, 63)",3.602535946356511e-07
"(136, 64)",3.382257279099576e-05
"(136, 65)",2.9152314120955136e-07
"(136, 67)",0.0004195440168722797
"(136, 70)",1.2761553357609757e-07
"(136, 95)",1.2541379377087148e-08
"(136, 100)",5.6915432831250946e-08
"(136, 101)",2.1249512036290376e-07
"(136, 102)",0.0032252716934635826
"(136, 103)",1.506106190606087e-07
"(136, 131)",3.9726170816807666e-09
"(136, 132)",3.621740484049951e-06
"(136, 133)",0.011560737616382539
"(136, 134)",6.174041866870539e-05
"(136, 135)",0.18065874718129635
"(136, 137)",0.00509770892735105
"(136, 138)",2.616013777014814e-05
"(136, 139)",0.001557494310036418
"(136, 140)",0.0003957990538674494
"(136, 141)",1.377790330558178e-07
"(136, 143)",7.824559205722964e-08
"(136, 159)",3.868345066493361e-09
"(136, 160)",3.09908232409839e-07
"(136, 161)",0.0001335757816923433
"(136, 162)",0.006582004851370584
"(136, 163)",9.52228701180502e-06
"(136, 166)",0.0006879735157417599
"(136, 167)",1.1421964516102889e-05
"(136, 169)",5.915064760841915e-07
"(136, 170)",9.196179789796587e-05
"(136, 173)",7.586026381807644e-07
"(136, 174)",1.0071984732462624e-07
"(137, 4)",8.553928974919245e-08
"(137, 6)",0.007178457286208868
"(137, 7)",0.05243904773844406
"(137, 8)",4.2804270862006887e-07
"(137, 9)",2.8498367134233148e-06
"(137, 12)",0.0002971497346698015
"(137, 18)",6.186112032224856e-07
"(137, 20)",8.900550987467951e-07
"(137, 45)",6.6538714468091904e-09
"(137, 46)",0.0001688158053184452
"(137, 47)",2.5530063221728398e-08
"(137, 48)",0.0011771894802950556
"(137, 50)",3.449550697887105e-07
"(137, 56)",4.925354960198433e-07
"(137, 67)",3.479020092875695e-06
"(137, 70)",1.6194716239681383e-06
"(137, 71)",1.4959107370771107e-06
"(137, 95)",0.0027442291402985574
"(137, 96)",1.699344029852521e-06
"(137, 100)",3.1279848496268416e-06
"(137, 101)",0.00036501333536307354
"(137, 102)",0.009752186682377442
"(137, 103)",0.0008900679743885576
"(137, 104)",0.0005022337324044201
"(137, 105)",6.125539659951329e-08
"(137, 106)",1.77756168071852e-05
"(137, 107)",2.322345936178749e-07
"(137, 129)",1.0216107648375328e-06
"(137, 131)",3.2396323178431884e-05
"(137, 132)",0.0001651843061154068
"(137, 133)",0.007041557020274922
"(137, 134)",9.767402716533979e-06
"(137, 135)",3.372948612195614e-05
"(137, 136)",0.00509770892735105
"(137, 138)",0.0033374540741351664
"(137, 139)",3.155946908009355e-05
"(137, 140)",0.0032205419112870002
"(137, 141)",0.0015552122275767034
"(137, 142)",1.480931490647208e-06
"(137, 143)",1.6166026185260306e-07
"(137, 144)",4.1179153436488037e-07
"(137, 159)",1.8978282033899064e-07
"(137, 160)",1.870186109442784e-07
"(137, 161)",1.189966581165436e-06
"(137, 162)",1.6381721385982928e-06
"(137, 170)",1.3542824666146204e-07
"(137, 174)",4.198938355278235e-08
"(138, 3)",7.763179807440679e-08
"(138, 4)",1.3486487282534655e-05
"(138, 5)",2.617363246883997e-06
"(138, 6)",0.047808287469670176
"(138, 7)",0.00010161045348013431
"(138, 8)",1.5250955250678543e-06
"(138, 12)",2.312980610774673e-07
"(138, 20)",4.387847397496005e-07
"(138, 26)",2.903565688825438e-06
"(138, 30)",1.2779834307252713e-07
"(138, 45)",1.9237600179522474e-08
"(138, 46)",6.933500113177616e-06
"(138, 95)",1.0008389001958213e-07
"(138, 102)",1.4837068923860313e-07
"(138, 103)",1.0671216510665965e-05
"(138, 104)",8.989351757122677e-06
"(138, 105)",3.699532827782562e-08
"(138, 127)",2.775274445542035e-08
"(138, 128)",5.037695747546708e-08
"(138, 129)",0.013818037027958781
"(138, 130)",0.0006970966649532783
"(138, 131)",0.02417139591213527
"(138, 132)",0.00045724517018243206
"(138, 133)",0.008295580735430122
"(138, 134)",0.049549741321243346
"(138, 135)",0.00011387778247808456
"(138, 136)",2.616013777014814e-05
"(138, 137)",0.0033374540741351664
"(138, 139)",0.001073594891713583
"(138, 140)",2.7265785984127433e-05
"(138, 141)",0.006568027972134587
"(138, 142)",0.0027814470877638086
"(138, 143)",5.0371113712799345e-06
"(138, 144)",1.1830179665141725e-07
"(138, 145)",3.5621159184984206e-07
"(138, 152)",3.424365612403335e-07
"(138, 154)",0.0038117451302241536
"(138, 155)",1.4490918538001552e-06
"(138, 156)",7.248034550002558e-06
"(138, 158)",6.680956432347785e-07
"(138, 159)",0.013137889765203
"(138, 160)",7.301094098693283e-05
"(138, 161)",8.410488664594595e-05
"(138, 162)",2.7307073992518844e-07
"(138, 167)",4.437797630885143e-06
"(138, 170)",3.344679995734623e-05
"(138, 171)",7.191693089794171e-06
"(138, 173)",4.850047949463095e-09
"(138, 174)",0.0006909415023619659
"(138, 179)",2.883776395545823e-06
"(138, 181)",7.95077863529059e-07
"(139, 6)",1.591789213526182e-07
"(139, 102)",1.1301328599207163e-05
"(139, 103)",4.203907451665323e-06
"(139, 129)",4.1599279740012205e-07
"(139, 133)",9.840245978693928e-06
"(139, 134)",0.00012328053797318716
"(139, 135)",0.0015302002892713064
"(139, 136)",0.001557494310036418
"(139, 137)",3.155946908009355e-05
"(139, 138)",0.001073594891713583
"(139, 140)",0.019168548812158407
"(139, 141)",1.3648358356785905e-05
"(139, 142)",0.00013990357279908494
"(139, 143)",0.027047664734491262
"(139, 144)",2.369011403686727e-06
"(139, 147)",9.158018835693093e-07
"(139, 154)",2.948992833751163e-06
"(139, 159)",1.9693666571285463e-07
"(139, 161)",9.795426623782077e-07
"(139, 162)",2.0542741571816236e-07
"(139, 166)",1.9565772234386714e-05
"(139, 167)",9.235107340828108e-06
"(139, 168)",1.323446597292679e-07
"(139, 169)",0.00018061150777612056
"(139, 170)",0.17170718375593425
"(139, 171)",2.963072502552677e-05
"(139, 172)",6.137238698755709e-07
"(139, 173)",0.05910584354787716
"(139, 174)",0.0076359926711302255
"(139, 176)",5.802062403148511e-07
"(139, 177)",1.0832654297416866e-05
"(139, 179)",3.903921034336122e-06
"(139, 181)",1.325933851425094e-07
"(140, 6)",1.3406875167731869e-06
"(140, 7)",3.59538855165987e-07
"(140, 46)",3.097257554133629e-08
"(140, 48)",4.764010816079017e-08
"(140, 67)",6.193367902318321e-09
"(140, 95)",5.61340238633079e-06
"(140, 100)",7.2983692152917e-07
"(140, 101)",6.800115570968046e-05
"(140, 102)",0.020756935440440428
"(140, 103)",0.037212526377988976
"(140, 104)",7.156453496918402e-05
"(140, 105)",2.0107639333843965e-06
"(140, 106)",0.00035292732191692265
"(140, 129)",6.769271019280154e-08
"(140, 133)",1.0257738161811857e-06
"(140, 134)",1.1902693913157237e-07
"(140, 135)",2.488638595394832e-06
"(140, 136)",0.0003957990538674494
"(140, 137)",0.0032205419112870002
"(140, 138)",2.7265785984127433e-05
"(140, 139)",0.019168548812158407
"(140, 141)",0.001117272871924797
"(140, 142)",4.796176803665731e-05
"(140, 143)",0.0039933481368643695
"(140, 144)",0.0028358135609232705
"(140, 145)",4.361587112100551e-07
"(140, 147)",3.3693487770563026e-05
"(140, 170)",4.099119400393647e-06
"(140, 173)",5.409975024832647e-06
"(140, 174)",3.8557931529226155e-06
"(140, 177)",1.4134794182245883e-07
"(141, 3)",5.273950920874393e-08
"(141, 4)",0.0030613296839874238
"(141, 5)",5.674907617603253e-07
"(141, 6)",0.022252577350009232
"(141, 7)",7.004327083450335e-05
"(141, 44)",3.2636528899843144e-07
"(141, 45)",8.575342931749219e-07
"(141, 46)",0.0011757455496990588
"(141, 48)",4.073714076733281e-08
"(141, 93)",7.830914303497139e-07
"(141, 95)",5.485457631493773e-05
"(141, 101)",1.395842848168627e-06
"(141, 102)",1.4423393538013602e-06
"(141, 103)",0.2526916916529444
"(141, 104)",0.18794089149683713
"(141, 105)",0.009929100756999105
"(141, 106)",3.8335780710667675e-05
"(141, 107)",4.512675741921157e-06
"(141, 115)",0.00012137289028032683
"(141, 116)",1.8606675926235993e-07
"(141, 119)",2.7032191858713425e-07
"(141, 127)",1.628857199762024e-05
"(141, 128)",7.218475255577991e-09
"(141, 129)",0.012579460733104498
"(141, 130)",2.276045928439885e-06
"(141, 131)",1.0466872886959963e-05
"(141, 132)",5.0373668657219685e-08
"(141, 133)",7.846325951943456e-07
"(141, 134)",4.3861810362426666e-07
"(141, 136)",1.377790330558178e-07
"(141, 137)",0.0015552122275767034
"(141, 138)",0.006568027972134587
"(141, 139)",1.3648358356785905e-05
"(141, 140)",0.001117272871924797
"(141, 142)",0.04168671816936694
"(141, 143)",7.392957636824349e-05
"(141, 144)",0.0030579028779175134
"(141, 145)",0.0019456065911799669
"(141, 146)",1.1044860205444707e-06
"(141, 147)",1.5414298826854633e-06
"(141, 148)",1.3379676786939853e-06
"(141, 150)",4.550484527499066e-07
"(141, 152)",1.7545308574540285e-05
"(141, 154)",1.381982920655389e-05
"(141, 159)",1.3043118654813633e-07
"(141, 174)",7.365340705458579e-06
"(141, 179)",2.015920525963999e-06
"(142, 3)",5.0233451971439916e-09
"(142, 4)",5.872608040590421e-05
"(142, 6)",2.6722215543486528e-05
"(142, 46)",7.45228631801009e-08
"(142, 103)",0.00013177874209485907
"(142, 104)",1.0190393102789131e-05
"(142, 105)",6.94186505734251e-05
"(142, 115)",7.150491752907191e-08
"(142, 127)",0.00014659142611890276
"(142, 128)",2.867637091981123e-06
"(142, 129)",0.05914517090655863
"(142, 130)",1.987843471340511e-06
"(142, 131)",4.91525960453589e-07
"(142, 133)",8.125281243387405e-09
"(142, 134)",2.952512010665487e-06
"(142, 137)",1.480931490647208e-06
"(142, 138)",0.0027814470877638086
"(142, 139)",0.00013990357279908494
"(142, 140)",4.796176803665731e-05
"(142, 141)",0.04168671816936694
"(142, 143)",0.013202136907493696
"(142, 144)",0.00046694083597685675
"(142, 145)",0.028265031611081213
"(142, 146)",0.00165991029702127
"(142, 147)",2.5120482853253634e-05
"(142, 148)",1.0295248160474557e-06
"(142, 149)",8.336407741447161e-08
"(142, 150)",4.972104990770276e-06
"(142, 151)",9.85473748968957e-07
"(142, 152)",0.027951741968281568
"(142, 153)",4.32581448777114e-07
"(142, 154)",0.012564833821961656
"(142, 155)",3.4599837160698145e-07
"(142, 156)",1.4373307703152704e-07
"(142, 159)",1.113736136346688e-06
"(142, 170)",2.389191540146385e-06
"(142, 171)",7.959642566746084e-07
"(142, 173)",3.3065838763945974e-07
"(142, 174)",0.01998747318983078
"(142, 175)",4.73710840985164e-08
"(142, 177)",9.161169865365082e-05
"(142, 178)",1.715025034059181e-06
"(142, 179)",0.05070699099334888
"(142, 180)",1.929329691918724e-07
"(142, 181)",1.2815118205935505e-05
"(142, 182)",8.481029715247362e-09
"(143, 102)",3.6389657707891715e-08
"(143, 103)",4.374587231218641e-05
"(143, 104)",7.769995487905134e-08
"(143, 105)",9.430658974451945e-07
"(143, 129)",9.375250471777008e-07
"(143, 134)",6.813316451283086e-08
"(143, 135)",2.711088909600631e-08
"(143, 136)",7.824559205722964e-08
"(143, 137)",1.6166026185260306e-07
"(143, 138)",5.0371113712799345e-06
"(143, 139)",0.027047664734491262
"(143, 140)",0.0039933481368643695
"(143, 141)",7.392957636824349e-05
"(143, 142)",0.013202136907493696
"(143, 144)",0.0025778797522070817
"(143, 145)",0.00015087542399669474
"(143, 146)",0.00084260947558505
"(143, 147)",0.01371941522724228
"(143, 148)",3.9180808171224156e-07
"(143, 152)",1.2610809163788871e-05
"(143, 154)",2.452483007431283e-06
"(143, 169)",8.815541690123012e-08
"(143, 170)",6.855406852650958e-05
"(143, 171)",4.047570721954833e-07
"(143, 173)",0.0015307221543480408
"(143, 174)",0.008029958139522932
"(143, 175)",2.053482215545075e-07
"(143, 176)",3.2657775390134704e-05
"(143, 177)",0.041445047975284977
"(143, 178)",1.0204783737783884e-05
"(143, 179)",0.0013445432109620015
"(143, 181)",2.764415422023572e-07
"(144, 4)",1.6505043612724534e-07
"(144, 6)",4.129290338106273e-08
"(144, 46)",8.192006247956637e-09
"(144, 95)",1.7076616297018176e-07
"(144, 101)",3.371313724898073e-07
"(144, 102)",3.125388870713975e-07
"(144, 103)",0.1453453452489339
"(144, 104)",0.00044686328670650254
"(144, 105)",0.029721286818385123
"(144, 106)",0.00043048503092904864
"(144, 107)",3.7053222888161487e-07
"(144, 115)",2.739245095426668e-06
"(144, 116)",1.3742283917963506e-05
"(144, 127)",1.1298859412355528e-07
"(144, 129)",4.7681076580374794e-07
"(144, 137)",4.1179153436488037e-07
"(144, 138)",1.1830179665141725e-07
"(144, 139)",2.369011403686727e-06
"(144, 140)",0.0028358135609232705
"(144, 141)",0.0030579028779175134
"(144, 142)",0.00046694083597685675
"(144, 143)",0.0025778797522070817
"(144, 145)",0.006219187481619883
"(144, 146)",0.00010986861856508767
"(144, 147)",0.09355831070803106
"(144, 148)",0.004814587365253828
"(144, 149)",9.145043261327146e-07
"(144, 150)",1.7396695920979255e-06
"(144, 152)",2.7062405337119346e-06
"(144, 174)",1.814324608062634e-07
"(144, 177)",2.115668117035341e-06
"(144, 179)",4.960102260831434e-07
"(145, 1)",2.8427848015298453e-08
"(145, 2)",7.389640345678572e-07
"(145, 4)",0.0001545399654423818
"(145, 6)",2.0153396489419607e-07
"(145, 103)",8.858074231376633e-05
"(145, 104)",1.6714935554773547e-05
"(145, 105)",0.03880770845571533
"(145, 115)",2.4472743260730566e-05
"(145, 116)",0.00012840428555136897
"(145, 119)",3.394038122678467e-05
"(145, 120)",4.153363769034968e-06
"(145, 124)",1.0022841931345284e-06
"(145, 125)",1.0708807947068522e-07
"(145, 126)",2.616680803768645e-07
"(145, 127)",0.012515195306041277
"(145, 128)",7.506077669106049e-07
"(145, 129)",0.0004336445864464622
"(145, 138)",3.5621159184984206e-07
"(145, 140)",4.361587112100551e-07
"(145, 141)",0.0019456065911799669
"(145, 142)",0.028265031611081213
"(145, 143)",0.00015087542399669474
"(145, 144)",0.006219187481619883
"(145, 146)",0.03971985917305574
"(145, 147)",0.0002493702145648058
"(145, 148)",0.012939487133990043
"(145, 149)",0.0010142979052398004
"(145, 150)",0.06431870535947383
"(145, 151)",0.00011665951402392238
"(145, 152)",0.12089236941188573
"(145, 153)",4.941816612652779e-08
"(145, 154)",2.7235621809040824e-06
"(145, 174)",1.093826026874467e-06
"(145, 177)",3.4219051971717816e-06
"(145, 178)",7.595385745418071e-07
"(145, 179)",0.00016527101786778075
"(146, 103)",7.964012718532706e-08
"(146, 105)",3.950127091343347e-06
"(146, 116)",4.088035652754894e-08
"(146, 126)",3.213256631368459e-08
"(146, 127)",1.4156125682802668e-05
"(146, 129)",8.979483218496398e-07
"(146, 141)",1.1044860205444707e-06
"(146, 142)",0.00165991029702127
"(146, 143)",0.00084260947558505
"(146, 144)",0.00010986861856508767
"(146, 145)",0.03971985917305574
"(146, 147)",0.0032630445616086945
"(146, 148)",0.0002015242423112795
"(146, 149)",0.004390183304785751
"(146, 150)",0.0004082087289134506
"(146, 151)",0.00047297228375100533
"(146, 152)",0.05044387364760041
"(146, 153)",9.068670952505405e-09
"(146, 154)",7.04602469454585e-07
"(146, 174)",7.823598623417639e-06
"(146, 176)",5.328083422284635e-07
"(146, 177)",0.009402037482359446
"(146, 178)",0.01356963114667451
"(146, 179)",0.01133721336722374
"(146, 180)",5.806450732848134e-07
"(146, 181)",4.947770420283943e-08
"(147, 103)",2.0867176562546774e-05
"(147, 105)",1.19599039521745e-05
"(147, 106)",1.0721252805859592e-07
"(147, 116)",6.214536186988084e-08
"(147, 139)",9.158018835693093e-07
"(147, 140)",3.3693487770563026e-05
"(147, 141)",1.5414298826854633e-06
"(147, 142)",2.5120482853253634e-05
"(147, 143)",0.01371941522724228
"(147, 144)",0.09355831070803106
"(147, 145)",0.0002493702145648058
"(147, 146)",0.0032630445616086945
"(147, 148)",0.0007104147235804703
"(147, 149)",8.579191558624188e-06
"(147, 150)",2.0277319865869003e-07
"(147, 152)",1.1757514627674937e-06
"(147, 173)",9.390146319471578e-08
"(147, 174)",2.0538868640904472e-07
"(147, 176)",1.0696045692465153e-07
"(147, 177)",0.0008031792578913155
"(147, 178)",2.9174200946827616e-06
"(147, 179)",2.3234339086286584e-06
"(148, 4)",1.295915758627769e-08
"(148, 103)",7.411148752396457e-06
"(148, 104)",5.318791437503023e-07
"(148, 105)",0.016619613509974443
"(148, 106)",9.70961159785233e-08
"(148, 114)",2.842053127771749e-07
"(148, 115)",8.08389458484271e-06
"(148, 116)",0.07554919603280723
"(148, 117)",4.2623966501379075e-06
"(148, 119)",1.3863340750503994e-05
"(148, 120)",0.00031587287779984765
"(148, 124)",3.302317311843023e-08
"(148, 127)",2.1595672588148318e-06
"(148, 141)",1.3379676786939853e-06
"(148, 142)",1.0295248160474557e-06
"(148, 143)",3.9180808171224156e-07
"(148, 144)",0.004814587365253828
"(148, 145)",0.012939487133990043
"(148, 146)",0.0002015242423112795
"(148, 147)",0.0007104147235804703
"(148, 149)",0.010509336558170617
"(148, 150)",0.003388586868532002
"(148, 151)",1.9817035708413756e-07
"(148, 152)",4.667673126164118e-06
"(149, 105)",2.2248203787000874e-06
"(149, 116)",3.0232148128561674e-05
"(149, 119)",1.3414084712692897e-06
"(149, 120)",0.0005197711870414423
"(149, 124)",2.8546554087682807e-07
"(149, 125)",1.6874104694579728e-05
"(149, 126)",9.032708216238916e-07
"(149, 127)",6.015643877503862e-06
"(149, 142)",8.336407741447161e-08
"(149, 144)",9.145043261327146e-07
"(149, 145)",0.0010142979052398004
"(149, 146)",0.004390183304785751
"(149, 147)",8.579191558624188e-06
"(149, 148)",0.010509336558170617
"(149, 150)",0.0516849160194397
"(149, 151)",0.0007840761027910049
"(149, 152)",8.8267449000341e-05
"(149, 177)",4.8656292099757296e-08
"(149, 178)",1.4066793842459902e-06
"(149, 179)",8.68393903630249e-08
"(150, 0)",1.2931516783609708e-07
"(150, 1)",5.258369989959988e-06
"(150, 2)",3.236747491882852e-05
"(150, 4)",9.127252595817482e-06
"(150, 105)",0.0002941132552587078
"(150, 115)",6.049819922395727e-06
"(150, 116)",0.0008450746633388916
"(150, 117)",4.461473454200024e-08
"(150, 119)",0.002319074764382094
"(150, 120)",0.010745928590413314
"(150, 123)",4.112612850946107e-06
"(150, 124)",0.0017625728735583834
"(150, 125)",0.0013504607260983903
"(150, 126)",0.00018235225790704134
"(150, 127)",0.05065621979068965
"(150, 128)",6.635451817871285e-07
"(150, 129)",1.3215211571093733e-06
"(150, 141)",4.550484527499066e-07
"(150, 142)",4.972104990770276e-06
"(150, 144)",1.7396695920979255e-06
"(150, 145)",0.06431870535947383
"(150, 146)",0.0004082087289134506
"(150, 147)",2.0277319865869003e-07
"(150, 148)",0.003388586868532002
"(150, 149)",0.0516849160194397
"(150, 151)",0.007875604599248617
"(150, 152)",0.005352690296131186
"(150, 153)",8.99673841087664e-08
"(150, 179)",3.4982072222078387e-07
"(151, 1)",0.0006897094104670032
"(151, 2)",8.844495766879845e-07
"(151, 119)",8.285446240208216e-08
"(151, 120)",6.995850110566712e-07
"(151, 124)",4.570924122617726e-06
"(151, 125)",0.0018630454101366922
"(151, 126)",0.0955688372720033
"(151, 127)",0.002016478053992614
"(151, 128)",2.37995468387453e-05
"(151, 129)",2.3407636092542817e-07
"(151, 142)",9.85473748968957e-07
"(151, 145)",0.00011665951402392238
"(151, 146)",0.00047297228375100533
"(151, 148)",1.9817035708413756e-07
"(151, 149)",0.0007840761027910049
"(151, 150)",0.007875604599248617
"(151, 152)",0.036699640247970816
"(151, 153)",0.0002531318992259912
"(151, 154)",6.97206772137804e-08
"(151, 178)",6.861100143851218e-06
